Name,Latitude,Longitude,Air conditioning,Housekeeping,Private balcony,Private bathrooms,VIP room facilities,Complimentary toiletries,Room service,Telephone,Minibar,Flatscreen TV,Wifi,Pool,Bar / lounge,Poolside bar,Free parking,Breakfast available,Restaurant,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Conference facilities,Spa,Sauna,Currency exchange,24-hour security,Concierge,Baggage storage,Sun terrace,Shops,Butler service,First aid kit,Infirmary,24-hour front desk,Private check-in / check-out,Express check-in / check-out,Dry cleaning,Laundry service,Shoeshine,Ocean view,City view,Landmark view,Pool view,Non-smoking rooms,Smoking rooms available,Suites,Rating,Number of reviews,Price,Distance Score,Review Score
RG Royal Hotel,13.016990661621096,77.54905700683594,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,4.5,77,5040.0,305.58,5.83
The President Hotel,12.928959846496582,77.58200073242188,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4.0,277,5095.18,434.44,7.35
Lotus Pond Homestay,12.943496704101562,77.58375549316406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,55,5600.0,469.35999999999996,5.49
Shilton Royale,12.938695907592773,77.62994384765625,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,4.0,158,4088.0,429.70000000000005,6.34
The Fern Residency,13.027177810668945,77.5438003540039,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,4.0,130,2232.82,227.95000000000002,6.03
SFO Hotel and Suites,12.905179977416992,77.53811645507812,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,4.0,101,5906.0,171.81,5.66
Hotel Pai Vista,12.930957794189453,77.57624053955078,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,4.5,58,2856.0,447.1,5.54
Ixora Suites,12.978002548217773,77.63954162597656,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4.5,77,2843.62,413.7,5.83
Krishnam A Business Hotel,12.975045204162598,77.6968994140625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,2352.0,103.64000000000001,5.37
White Castle,13.068687438964846,77.59673309326172,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.5,50,4672.42,80.51,5.41
Hotel Bangalore Gate,12.973614692687988,77.57914733886719,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,4.0,172,2058.1,465.39,6.49
The Byke Signature,12.98460578918457,77.75653839111328,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,23,1523.05,38.02,4.94
Zion - A Luxurious Hotel,12.978949546813965,77.57713317871094,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,20,2914.62,459.84000000000003,5.38
Minla Hotel,13.010719299316404,77.55038452148438,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,4.5,48,3884.6,368.51,5.37
Ballal Residency,12.971444129943848,77.6085433959961,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,4.0,107,4696.61,488.35,5.74
Liwa Hotel,13.075984001159668,77.59154510498047,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.0,73,2619.9,30.78,5.27
Nandhana Grand,12.936274528503418,77.6214370727539,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.0,168,3061.97,429.70000000000005,6.45
Crest Executive Suites,12.991362571716307,77.72860717773438,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.0,74,4032.0,57.07,5.28
37th Crescent Hotel Bangalore,12.984853744506836,77.58088684082031,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,4.0,219,6100.42,459.84000000000003,6.92
Hotel Ivory Tower,12.975730895996096,77.60508728027344,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.0,57,3214.4,489.6,5.02
Evoma,13.022149085998535,77.71126556396484,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,4.0,82,3724.0,54.300000000000004,5.4
Sairam Residency,12.978846549987793,77.57948303222656,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4.5,64,2016.0,459.84000000000003,5.63
The Pommels Business Hotel,13.024299621582033,77.64227294921875,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,4.5,28,2892.28,291.50999999999993,5.03
Emerald Suites by Kallate,12.93582820892334,77.61711120605469,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,35,1769.6,437.03000000000003,5.65
De Mandarin,13.029865264892578,77.57123565673828,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.5,21,4176.02,322.8399999999999,4.9
The Garden Asia Resorts and Hotel,12.876059532165527,77.4437484741211,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,46,4234.72,20.36,4.84
Melange Luxury Serviced Apartments,12.970318794250488,77.59693908691406,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4.0,75,3918.88,487.62,5.3
Komfort Terraces Hotel,12.97482967376709,77.61061096191406,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,4.0,151,1646.42,493.59000000000003,6.27
Nandhana Hometel,12.96210479736328,77.6418685913086,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4.0,86,2885.12,397.89000000000004,5.46
D'Brooks,12.965229988098145,77.71636199951172,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,4.5,20,900.0,79.75,4.88
Apollo Greens Serviced Apartments,12.96853256225586,77.63146209716797,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.5,27,3804.18,464.50000000000006,5.01
Ramada by Wyndham Bengaluru Yelahanka,13.156866073608398,77.5648193359375,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4.5,56,4760.0,14.719999999999999,5.5
The Ambient Turret,12.90548038482666,77.58386993408203,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,4.0,68,2186.4,259.13000000000005,5.19
Ankit Vista Green Village,12.98705005645752,77.69503021240234,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.0,56,3682.42,108.44,5.0
The Curzon Court,12.974136352539062,77.60791015625,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,4.0,90,3295.96,485.40000000000003,5.51
Ashraya International Hotel,12.983633041381836,77.59351348876953,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.0,101,2367.22,494.21000000000004,5.66
Akshaya Aura,12.976256370544435,77.57917022705078,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,4.0,88,2597.0,460.36,5.48
iStay Hotels Rajajinagar,12.991829872131348,77.52870178222656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.0,77,2382.0,321.36999999999995,5.33
The Bouvice Hotel,12.932005882263185,77.63314056396484,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,4.5,85,1637.16,381.21999999999997,5.94
De Venetian By TGI,12.965002059936525,77.71656799316406,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,1599.84,79.75,5.23
Treebo Trend Rotano Suites,13.107000350952148,77.5754623413086,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.0,33,1554.34,30.189999999999998,4.62
Treebo Trend Akshaya Bull Temple,12.944185256958008,77.5679702758789,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,20,2301.6,467.43999999999994,4.88
Zone By The Park Infantry,12.98057746887207,77.60455322265625,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3.5,291,3521.52,500.15000000000003,6.94
Octave Hotel & Spa - Marathahalli,12.942415237426758,77.69741821289062,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,74,1316.66,108.22999999999999,5.28
Northern Suites,12.96048355102539,77.7138900756836,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,4.5,28,1902.88,92.28999999999999,5.03
Tranzotel Bangalore Airport,13.147360801696776,77.62069702148438,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.0,33,2352.0,14.719999999999999,4.62
Sunshine Suites,12.879719734191895,77.5979995727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,21,2688.0,162.17000000000002,4.9
Nandhana Comforts,12.958470344543455,77.7010726928711,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4.0,33,2010.21,92.28999999999999,4.62
"The Zinc, Whitefield - Bengaluru",12.977798461914062,77.75714111328125,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,5.0,9,2400.55,38.02,5.18
Nandhana Regent,12.933989524841307,77.62510681152344,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.5,16,1027.0,421.21000000000004,4.81
Nagarjuna Suites,12.938957214355467,77.6958236694336,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,4.0,47,2520.0,108.22999999999999,4.86
The Porch Inn Hotel & Service Apartments,12.944572448730467,77.59644317626953,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,5.0,10,1733.76,472.9,5.2
Hotel Vande Matharam,13.01095199584961,77.5506362915039,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,38,3025.12,372.93,4.71
The Palladium Hotel,12.979120254516602,77.5767822265625,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,4.0,34,2197.65,459.84000000000003,4.64
Vinaya Royal Inn,12.849160194396973,77.67298889160156,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,4.0,34,1617.78,4.79,4.64
Fantasy Golf Resort,13.188611030578613,77.65264129638672,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3.5,178,5852.0,17.13,6.05
Shilton Suites,12.975520133972168,77.61727905273438,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,4.0,59,2352.0,502.71,5.05
Taura Comfort,12.984330177307127,77.61431884765625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,23,1755.0,494.64000000000004,4.94
Coffee Bean Inn,12.914989471435547,77.64328002929688,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,8,1411.2,199.22999999999996,5.16
Happy Home Resort,12.804081916809082,77.63818359375,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,33,2800.0,12.559999999999999,4.62
FabHotel Prime Urban,12.958191871643065,77.64948272705078,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.0,41,2100.56,362.46,4.76
Hotel VT Paradise,12.965539932250975,77.58973693847656,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3.5,51,2912.0,476.27,4.42
Hoppers Stop Yelahanka,12.945050239562988,77.5759506225586,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,4.5,51,2060.92,479.94,5.42
Quality Inn Shravanthi,12.907573699951172,77.5984115600586,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3.5,160,3947.27,312.1099999999999,5.86
Hotel City Centre Residency,12.97930145263672,77.63749694824219,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,4.0,41,1805.22,424.37,4.76
Hotel Maurya,12.980921745300293,77.57677459716797,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,3.5,71,2910.88,459.84000000000003,4.74
Hotel The Shack,13.012582778930664,77.66535186767578,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,8,1221.96,162.99999999999997,5.16
Hotel SRT Alpines,12.806730270385742,77.69807434082031,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4.0,33,2560.0,4.79,4.62
Crimson Lotus,13.042710304260256,77.56600189208984,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7,2256.57,222.47000000000003,5.14
Transit Manyata by Staytrendz,13.050970077514648,77.63053894042969,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7,2576.0,64.13,5.14
Hotel Golden Evana,12.897239685058596,77.63318634033203,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,5.0,7,1420.43,131.03,5.14
Online Suites,12.813876152038574,77.6897964477539,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3.5,36,1497.67,4.79,4.17
Manpho Bell Hotel & Convention Center,12.996600151062012,77.7588882446289,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.5,68,2720.59,38.02,4.69
Treebo Trend Stay Tuned,12.904550552368164,77.59486389160156,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,19,1876.65,283.17999999999995,4.37
Paramos Inn,12.916589736938475,77.59380340576172,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,7,2367.22,387.0399999999999,5.14
Breeze Suites,13.163200378417967,77.63312530517578,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,4.0,30,1880.48,10.54,4.57
Supreme Boutique Hotel,13.045101165771484,77.52544403076172,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,4.5,12,3557.41,91.86000000000001,4.73
Omatra Infantry Road,12.979809761047365,77.60372161865234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,15,1680.0,500.15000000000003,4.29
Treebo Trend Emora Hotel And Suites Brookfield,12.961819648742676,77.71349334716797,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7,1890.67,92.28999999999999,4.64
Woke Hostel,12.977910041809082,77.64437103271484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11,2147.1,380.03000000000003,4.72
Royal Airavatha Residency,12.922106742858887,77.4952392578125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,7,3024.0,47.51,4.64
HighSky Whitefield,12.959970474243164,77.7170181274414,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,4.5,7,2575.44,79.75,4.64
Treebo Trend Victory Grand,12.78274917602539,77.77262115478516,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.5,15,2094.4,0.0,4.79
SS Lumina Hotel,12.936345100402832,77.6167221069336,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,5.0,36,2408.0,437.03000000000003,5.67
ABM Express Inn,13.001330375671387,77.53018951416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8,2686.88,297.65999999999997,4.66
OYO 9925 The Ocea International,12.97404956817627,77.60771179199219,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3.5,68,7608.12,485.40000000000003,4.69
OYO 432 Hotel Victoria Heights,12.965028762817385,77.61309814453125,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,10,1307.37,491.94,4.7
The Green Tree,13.028396606445312,77.55896759033203,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.5,10,2318.4,300.4699999999999,4.7
Meenal - A Boutique Hotel,12.968199729919435,77.60066986083984,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,51,1867.42,487.62,4.42
Meenal - A Boutique Hotel,12.968199729919435,77.60066986083984,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,51,1867.42,487.62,4.42
Basant Residency,12.977339744567873,77.57496643066406,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,74,11800.0,448.57,4.78
Wafi Suites,12.941570281982422,77.62309265136719,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,4.5,18,4480.0,437.03000000000003,4.85
Young Island Comforts,12.99137020111084,77.59396362304688,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0,34,3852.34,468.12000000000006,4.64
Savoury Seashell Residency,13.096460342407227,77.5486831665039,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.5,35,2802.42,25.439999999999998,4.15
Capital O 10258 Hotel Hibiscus Hebbal,13.049179077148438,77.59734344482422,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.5,8,1607.76,213.40000000000003,4.66
