Name,Latitude,Longitude,Air conditioning,Housekeeping,Private balcony,Private bathrooms,VIP room facilities,Complimentary toiletries,Room service,Telephone,Minibar,Flatscreen TV,Wifi,Pool,Bar / lounge,Poolside bar,Free parking,Breakfast available,Restaurant,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Conference facilities,Spa,Sauna,Currency exchange,24-hour security,Concierge,Baggage storage,Sun terrace,Shops,Butler service,First aid kit,Infirmary,24-hour front desk,Private check-in / check-out,Express check-in / check-out,Dry cleaning,Laundry service,Shoeshine,Ocean view,City view,Landmark view,Pool view,Non-smoking rooms,Smoking rooms available,Suites,Rating,Number of reviews,Price,Distance Score,Review Score
Sahara Plaza,19.1209506988525,72.8855209350586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,849.15,150.33,5.02
Sweet Home Hotel,18.9716701507568,72.82232666015629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3,2686.88,457.96000000000026,4.06
Midtown Hotel,19.1304893493652,72.8335418701172,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3.5,6,1988.0,129.31,3.62
Treebo Trip Magnet,19.126329421997102,72.8908004760742,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.5,8,1795.45,150.33,3.66
Golden Chariot The Boutique Hotel,19.1108303070068,72.8715515136719,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,17,1954.0,173.26000000000002,3.33
Hotel Grand Suite,19.1090106964111,72.87835693359371,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,9,1494.74,167.39000000000001,3.18
The Caliph,19.1186351776123,72.8992538452148,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3.0,150,7890.4,122.61,5.26
Treebo West Blue,19.136306762695302,72.83580017089841,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,5,2849.62,135.33,3.6
Stayvel Hotel,19.0258407592773,72.8394775390625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,6,3025.31,210.95999999999992,3.62
Hotel Marol Residency,19.117151260376,72.8800964355469,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,25,2986.67,159.3,3.48
Juhu Hotel,19.0980606079102,72.8338928222656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,37,3192.0,170.44000000000003,3.69
Kishish Kunj,19.079210281372102,72.84320068359379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,1653.12,177.18000000000004,3.6
Hotel Peninsula Red-Pine,19.1097145080566,72.8759078979492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2,3332.0,167.39000000000001,4.04
Hotel Pacific Residency,19.1178131103516,72.8703079223633,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,8,3920.0,164.89000000000001,5.16
Hotel Volga Plaza,18.9230422973633,72.8317794799805,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,9,2217.6,407.45000000000016,3.18
Sapna Marine,18.9428596496582,72.8285446166992,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.5,23,3846.74,412.4900000000002,3.94
Hotel Broadway,19.0538597106934,72.8957824707031,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.5,13,4251.27,120.57000000000002,3.75
OYO 845 Hotel Kailash Park,19.1036167144775,72.8890838623047,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10,1441.37,138.79999999999998,3.7
Shalimar Guest House,19.122249603271502,72.8479080200195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,1792.0,172.62000000000003,3.6
Golden Dormitory,19.1286792755127,72.847541809082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1268.0,167.98000000000005,4.02
Hotel White Pearl,18.9184303283691,72.83094787597659,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1,1904.0,370.42,4.02
Hotel Garden Residency,19.129280090332,72.8695526123047,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.0,1,1792.0,162.43000000000004,4.02
OYO 9849 Hotel Divine Residency,19.0866794586182,72.89820861816409,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1,2766.85,112.0,4.02
Capital O 22120 Hotel Universal Garden,19.061611175537102,72.9132308959961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1694.34,98.85,4.02
Pravasi Residency,19.1758995056152,72.95216369628909,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,2,2267.05,44.120000000000005,3.54
Udupi Dormitory,19.1014499664307,72.89034271240241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1199.99,138.79999999999998,4.02
OYO 19353 Relax Guest House,18.9516696929932,72.8379669189453,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,2045.75,435.9600000000002,4.02
Hotel Classic Residency - Mumbai,19.1095924377441,72.86228942871091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3.0,10,1512.0,185.58999999999997,3.2
Dragonfly Apartments Emerald,19.1053695678711,72.86595153808591,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2,3920.0,189.2,3.54
Surya Residency,19.136159896850604,72.85205078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,2372.87,168.41000000000003,4.02
Hotel Antique,18.917039871215803,72.8278579711914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,11,2956.8,370.42,3.22
OYO 4083 Hotel Alfa Grand,19.1018009185791,72.8902130126953,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,8,2017.88,138.79999999999998,3.16
Hotel Al Madina Palace,18.9560699462891,72.8308029174805,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,3.0,24,877.29,443.8600000000002,3.46
Hotel Adi Ashray,19.2506999969482,72.8595962524414,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,3700.48,76.18,3.66
Hotel Modern,18.9380207061768,72.83648681640629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,20,2114.0,412.4900000000002,3.38
Benazeer Hotel,18.9353008270264,72.83360290527341,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,18,4478.88,412.4900000000002,3.35
Hotel Blue Bird,18.9153079986572,72.82381439208991,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3.0,25,2653.58,370.42,3.48
Maxx Value Hospitality,19.115671157836896,72.8935852050781,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,4.0,33,4298.0,144.46,4.62
Hotel Highway Inn,19.1185550689697,72.85215759277341,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,3.0,40,1853.39,177.50000000000003,3.74
Treebo Trend Amber Palace,18.962272644043,72.8286437988281,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.0,54,2069.76,457.96000000000026,4.97
Welcome Guest House,18.9757404327393,72.8363494873047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6,2236.25,471.90000000000026,3.12
Star Dormitory,19.1433506011963,72.8322448730469,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,6,1828.63,116.01,3.12
Hotel Karl Residency,19.113233566284197,72.8446350097656,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,128,4367.54,206.95,5.5
Hotel New Shree Niwas,19.0299320220947,72.8468704223633,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,5,1792.0,215.05999999999992,3.1
OYO 19841 Shivar Guest House,19.046123504638697,72.8622817993164,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3,1235.88,186.53999999999996,3.06
Sampoorna Hotel,19.177179336547898,72.8367080688477,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,43,3410.4,129.61999999999998,3.79
FabExpress Abad Inn,18.9184970855713,72.8308486938477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4,2246.97,370.42,3.08
Swapna International Hotel,18.966260910034197,72.8162002563477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6,2128.0,457.96000000000026,3.12
Kings Palace Hotel,19.072799682617198,72.8336868286133,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,3810.24,172.72000000000003,3.02
Hotel Central Inn,18.9531192779541,72.83763122558591,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,1,1164.8,435.9600000000002,3.02
OYO 10001 Hotel Blue Ocean,19.112239837646502,72.9180068969727,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,2916.35,80.18,3.02
Airport Inn Residency,19.11012840271,72.85865783691409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1904.0,190.42999999999998,3.02
OYO 24416 The United Hotel,19.1096801757812,72.8904266357422,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.0,1,1397.07,143.79000000000002,3.02
Hotel Anand Lodge,19.017070770263697,72.8435287475586,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,2271.07,304.23,3.02
Hotel Mahesh Residency,19.0625400543213,72.9284210205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2,2520.0,74.57,3.04
OYO 3931 Hotel Hiramani,18.9920539855957,72.8370666503906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11,1935.42,485.97000000000025,3.22
Hotel Oxford,19.118970870971697,72.89068603515629,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.0,4,1779.41,144.46,3.08
OYO Flagship 18502 Sahar International,19.1200046539307,72.8485794067383,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,18,1193.04,172.62000000000003,3.35
Right Choice Inn & Real Rest House,19.1286792755127,72.847541809082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6,3584.0,167.98000000000005,3.12
Hotel Lucky,19.1735935211182,72.8512344360352,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,3.5,92,2464.0,145.65,5.04
Tiba Hotel,19.1025390625,72.8883590698242,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,4,4144.0,144.39000000000001,3.08
Hotel Metro Palace,19.0560531616211,72.8342056274414,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3.0,119,4761.37,185.60999999999996,4.89
Hotel Oasis,18.9372596740723,72.8375625610352,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3.0,125,2341.46,412.4900000000002,4.97
GSK Hotel,19.0788192749023,72.8795700073242,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,5,2843.29,166.49,3.1
Bed and Breakfast at Colaba,18.919420242309602,72.83030700683591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,8,2083.5,375.7800000000001,3.16
FabHotel Garden Creek Residency Andheri,19.1074104309082,72.8821182250977,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7,1473.61,163.06,3.14
Jewel Palace Hotel,19.0685501098633,72.8321533203125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.0,9,3500.0,168.06,3.18
OYO 7840 Artus Inn 2,19.1216602325439,72.87359619140629,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,23,1254.4,159.3,3.94
Hotel Cosmo,19.1090106964111,72.87835693359371,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.0,70,1427.54,167.39000000000001,4.22
Liberty Hotel,18.9417400360107,72.8277969360352,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,10,900.0,412.4900000000002,3.2
Capital O 29704 Regal International,19.0868091583252,72.8810806274414,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,12,1718.45,153.97,3.23
The Classique Club,19.141880035400398,72.8332595825195,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,17,7308.0,116.01,3.33
Hotel Prince Palace,19.0805072784424,72.8389358520508,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.5,10,1914.14,177.18000000000004,2.7
OYO 8181 Druv's Taj Palace,19.0950298309326,72.89723205566409,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4,1663.0,114.92999999999999,3.08
Garden View,19.1338806152344,72.83763122558591,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2.0,1,2507.57,129.31,2.02
Hotel Golden Palace,19.1286792755127,72.847541809082,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2.5,3,1309.39,167.98000000000005,2.56
Hotel Q Deck,19.1007022857666,72.8430633544922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,21,2014.94,193.16,3.4
Hotel Golden Palms,19.144809722900398,72.8427276611328,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,1792.0,116.01,2.54
OYO 22007 Hotel Kuber Hospitality,19.090129852294897,73.0104598999023,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.5,3,2493.54,0.0,2.56
Hotel Star Suite,19.0145893096924,73.0398712158203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.5,4,2464.0,0.0,2.58
Royal Inn,19.067890167236303,72.8339767456055,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3.0,16,3931.2,168.06,3.31
FabExpress National Residency,19.0673198699951,72.90010833740241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,3,2123.54,116.2,2.56
FabHotel Golden Park Jogeshwari West,19.1389122009277,72.8434219360352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4,23600.0,129.74,4.58
Hotel Golden Park,19.138835906982397,72.8437042236328,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,2601.66,129.74,2.02
Hotel Delight Inn,19.1288795471191,72.84742736816409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,2014.94,167.98000000000005,2.56
OYO 7256 Mahape,19.1131286621094,73.02455139160159,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.5,2,837.73,0.0,2.54
Wind Flower Regency,19.0643939971924,72.8300399780273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,1930.77,162.44,2.54
Hotel Orient Regency,18.961879730224602,72.8215026855469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,6,3135.1,457.96000000000026,2.62
OYO 19590 Hotel Kamal,18.9489707946777,72.8352279663086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1068.15,431.3400000000002,2.02
Stay Inn Hotel,19.129230499267603,72.86260986328129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.5,13,2464.0,162.39000000000004,2.75
Golden Plaza,19.0552806854248,72.8383407592773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,1915.2,191.04999999999995,2.56
OYO 9778 Aster Hotel,19.123699188232397,72.8831100463867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,8,2067.85,154.66,3.16
OYO 8678 Hotel Golden Nest,19.1107997894287,72.8584976196289,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.5,4,1906.41,190.42999999999998,2.58
Hotel RangSharda,19.0511302947998,72.8304901123047,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,79,4230.74,204.11999999999992,4.35
Hotel Grace Galaxy,19.0614051818848,72.8371047973633,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,10,1951.31,173.23999999999998,3.2
